9022,-21.00225284,34.57158462,77,2,152,Dry subhumid,Mozambique,
6415,-19.19825608,16.92049777,1166,1,313,Semiarid,Namibia,
18266,-33.34564383,23.57135464,1057,23,202,Semiarid,South Africa,
10407,-21.86598298,32.93763895,149,2,90,Dry subhumid,Mozambique,
1638,-16.06026113,25.44919291,1193,2,296,Dry subhumid,Zambia,
7338,-19.84692955,26.50183876,942,5,270,Semiarid,Botswana,
18967,-22.49821728,15.38788207,956,4,245,Arid,Namibia,
11852,-22.74022342,27.20602811,959,0,0,Semiarid,Botswana,
17711,-32.27844527,19.69359706,348,2,31,Semiarid,South Africa,
15045,-25.35809382,21.11571998,990,5,110,Semiarid,Botswana,
10879,-22.20069526,23.3444402,1011,1,313,Semiarid,Botswana,
16344,-28.03417505,23.69208822,1520,5,40,Semiarid,South Africa,
6412,-19.19717811,16.56988532,1127,2,332,Semiarid,Namibia,
6163,-18.99586565,20.77669579,1088,2,295,Semiarid,Namibia,
16154,-27.58465808,24.16127829,1430,1,48,Semiarid,South Africa,
6519,-19.20768839,29.07200862,1207,2,90,Dry subhumid,Zimbabwe,
402,-10.95899813,40.22881496,127,1,134,Dry subhumid,Mozambique,
14847,-25.0306579,25.33384923,1272,4,301,Dry subhumid,Botswana,
14236,-24.37174364,22.7572115,1063,2,209,Semiarid,Botswana,
12165,-22.95123768,19.36427467,1366,3,216,Semiarid,Namibia,
2584,-16.67848171,18.56387575,1181,3,134,Dry subhumid,Angola,
18947,-22.09586186,15.97457178,1276,2,332,Arid,Namibia,
11546,-22.45779309,43.4716433,90,1,227,Semiarid,Madagascar,
2689,-16.67336131,33.26830881,273,3,123,Semiarid,Mozambique,
12684,-23.0946088,45.11582977,776,5,204,Semiarid,Madagascar,
17443,-31.69364202,19.57744489,882,8,146,Semiarid,South Africa,
3055,-16.96872738,12.14343676,570,2,270,Dry subhumid,Angola,
6061,-18.89318821,26.50129977,1046,1,227,Semiarid,Zimbabwe,
6268,-19.09072774,16.3367725,1114,2,180,Semiarid,Namibia,
17748,-32.28437415,25.68769562,907,6,325,Semiarid,South Africa,
15372,-25.91244418,22.99005482,1021,2,114,Semiarid,South Africa,
8626,-20.8049828,22.64402378,1024,1,270,Semiarid,Botswana,
9637,-21.44745789,27.32164129,1022,2,180,Semiarid,Botswana,
15884,-27.02410934,22.63728641,1050,1,180,Semiarid,South Africa,
13190,-23.42932107,43.94810973,209,3,20,Semiarid,Madagascar,
15220,-25.58150483,26.0372301,1269,3,20,Dry subhumid,South Africa,
3295,-17.09997124,19.84666998,1159,2,152,Dry subhumid,Angola,
13139,-23.4975032,28.72894202,907,1,133,Dry subhumid,South Africa,
14466,-24.59165122,24.16262576,1105,0,0,Dry subhumid,Botswana,
5650,-18.65953641,14.11910156,1432,7,156,Semiarid,Namibia,
3858,-17.41932233,26.14987883,1161,2,244,Dry subhumid,Zambia,
12595,-23.17384021,26.50426421,1068,1,180,Semiarid,Botswana,
4818,-18.04886168,27.43482902,877,4,134,Dry subhumid,Zimbabwe,
9614,-21.44853587,24.63154634,954,5,235,Semiarid,Botswana,
809,-14.35436041,40.25360846,184,4,116,Dry subhumid,Mozambique,
17398,-31.57775935,19.81271366,1031,6,35,Semiarid,South Africa,
3582,-17.28942594,13.54238315,1285,16,28,Semiarid,Namibia,
18900,-21.2879171,15.39327196,1022,4,257,Arid,Namibia,
18415,-33.58306856,26.62877071,171,22,155,Dry subhumid,South Africa,
16485,-28.4845005,22.28370951,1067,2,330,Semiarid,South Africa,
12208,-22.95743605,24.39735555,990,1,270,Semiarid,Botswana,
6620,-19.3168337,24.39816403,961,1,133,Semiarid,Botswana,
15663,-26.45790122,32.01623697,323,21,112,Dry subhumid,Swaziland,
20412,-28.43895592,18.1485846,792,3,229,Arid,Namibia,
10843,-22.19449688,19.13223984,1518,1,47,Semiarid,Namibia,
3134,-16.9978328,21.36419399,1051,2,28,Semiarid,Angola,
20452,-28.58367451,19.46829958,586,12,0,Arid,Namibia,
10558,-21.98267414,29.07712902,653,1,227,Semiarid,Zimbabwe,
4711,-18.03053605,14.93971257,1114,1,226,Semiarid,Namibia,
18125,-32.99018047,26.8635005,421,5,25,Dry subhumid,South Africa,
7064,-19.63402883,27.08610302,1003,1,0,Semiarid,Zimbabwe,
16612,-28.82568065,24.86519815,1202,2,150,Semiarid,South Africa,
18766,-26.70610573,15.31996943,181,1,228,Hyperarid,Namibia,
19337,-24.67411656,15.37818026,780,11,76,Arid,Namibia,
10626,-21.90748515,44.98781984,309,2,0,Semiarid,Madagascar,
13810,-23.92249616,33.1793756,56,2,295,Dry subhumid,Mozambique,
17492,-31.81087217,19.81217467,1416,42,154,Semiarid,South Africa,
8342,-20.59262107,24.98242829,904,0,0,Semiarid,Botswana,
19939,-26.48026927,19.32708442,972,2,0,Arid,Namibia,
8155,-20.48239778,20.6567707,1115,2,28,Semiarid,Namibia,
7630,-20.05875229,27.43725447,1105,2,270,Semiarid,Zimbabwe,
17447,-31.69472,20.04744345,1360,5,57,Semiarid,South Africa,
394,-10.85470372,40.57700196,3,1,180,Dry subhumid,Mozambique,
2071,-16.36991041,20.89850735,1118,0,0,Dry subhumid,Angola,
4836,-18.04589724,29.53688678,951,2,115,Dry subhumid,Zimbabwe,
14003,-24.15372252,23.69424417,1109,2,29,Semiarid,Botswana,
16169,-27.58465808,25.92080844,1243,1,90,Dry subhumid,South Africa,
7371,-19.84180915,30.35884527,1041,3,313,Dry subhumid,Zimbabwe,
2844,-16.78897449,28.36701079,487,0,0,Dry subhumid,Zimbabwe,
19645,-25.50658533,17.57186619,1084,1,90,Arid,Namibia,
4649,-17.94429778,26.26710898,872,6,233,Dry subhumid,Zimbabwe,
13151,-23.49507775,30.13381729,716,5,280,Dry subhumid,South Africa,
1523,-15.95596673,25.33250176,1203,3,108,Dry subhumid,Zambia,
4110,-17.62144327,18.56091131,1135,0,0,Dry subhumid,Namibia,
7350,-19.84558208,27.90428858,1094,3,302,Semiarid,Zimbabwe,
9193,-21.05453479,44.27824059,139,1,0,Semiarid,Madagascar,
109,-5.991134945,13.37233206,232,20,95,Dry subhumid,Angola,
19676,-25.63809869,15.66707846,779,2,180,Arid,Namibia,
4634,-17.94456727,24.51539418,934,0,0,Dry subhumid,Namibia,
12412,-23.06550338,26.62122486,1153,11,0,Semiarid,Botswana,
19348,-24.67977595,16.9889494,1377,2,66,Arid,Namibia,
17518,-31.81653155,24.62992937,1582,3,339,Semiarid,South Africa,
19250,-24.403544,16.25781059,1252,4,29,Arid,Namibia,
6032,-18.89291872,23.11321385,962,0,0,Semiarid,Botswana,
1196,-15.53474669,29.99799202,679,19,56,Semiarid,Zambia,
18489,-33.81914582,21.57170482,313,29,127,Semiarid,South Africa,
5215,-18.35716348,18.32510355,1168,1,270,Semiarid,Namibia,
6358,-19.10447197,26.85191223,1037,3,227,Semiarid,Zimbabwe,
18485,-33.81860683,21.10143677,354,4,17,Semiarid,South Africa,
11839,-22.7410319,25.68473118,1107,1,180,Semiarid,Botswana,
9292,-21.23374869,26.38595609,1019,2,115,Semiarid,Botswana,
10128,-21.76896493,21.9409124,1102,2,152,Semiarid,Botswana,
366,-10.54855788,40.45842434,7,1,225,Dry subhumid,Mozambique,
14273,-24.37201313,27.09068443,891,2,294,Semiarid,South Africa,
1932,-16.26884994,25.33250176,1167,3,134,Dry subhumid,Zambia,
9777,-21.55525573,23.22801854,1001,1,313,Semiarid,Botswana,
13043,-23.48618443,16.55317665,1666,2,295,Semiarid,Namibia,
17228,-31.00238841,26.27465483,1450,3,90,Dry subhumid,South Africa,
19105,-23.86671078,19.6264929,1222,0,0,Arid,Namibia,
20581,-29.14934364,18.73338785,914,3,339,Arid,South Africa,
8994,-21.01653605,29.19220321,930,2,90,Semiarid,Zimbabwe,
7907,-20.2724615,26.3854171,931,1,180,Semiarid,Botswana,
85,-5.786858049,13.02522304,127,10,180,Dry subhumid,Democratic Republic of the Congo,
11363,-22.34568334,44.05563807,581,4,270,Semiarid,Madagascar,
2725,-16.76984038,14.47887683,1155,2,208,Dry subhumid,Angola,
8269,-20.57833785,16.44753478,1436,0,0,Semiarid,Namibia,
4145,-17.62845012,22.6475272,1006,0,0,Semiarid,Angola,
18018,-32.86702145,19.80974922,515,2,90,Semiarid,South Africa,
6666,-19.31252179,29.77323353,1413,3,287,Dry subhumid,Zimbabwe,
9612,-21.44853587,24.39762504,946,2,65,Semiarid,Botswana,
12113,-22.78118659,43.5912989,80,2,208,Semiarid,Madagascar,
11126,-22.30283371,30.59896494,399,3,313,Semiarid,Zimbabwe,
9968,-21.66332305,24.63154634,990,5,141,Semiarid,Botswana,
14310,-24.35530447,34.35221603,28,3,312,Dry subhumid,Mozambique,
18114,-32.99071946,25.57019598,640,5,155,Dry subhumid,South Africa,
17877,-32.51883444,26.51046259,1270,11,109,Dry subhumid,South Africa,
8706,-20.79662847,31.99818083,441,2,152,Dry subhumid,Zimbabwe,
21324,-33.36343047,21.36769742,1190,12,350,Arid,South Africa,
10418,-21.86167107,34.2244756,152,1,90,Dry subhumid,Mozambique,
19361,-24.68516584,18.89238965,1140,3,312,Arid,Namibia,
4481,-17.83946439,24.98242829,942,3,19,Dry subhumid,Botswana,
2026,-16.35643568,15.64767485,1152,2,270,Dry subhumid,Angola,
9573,-21.44341547,19.83615969,1312,0,0,Semiarid,Namibia,
399,-10.96088459,39.87954997,182,1,90,Dry subhumid,Mozambique,
18029,-32.87187235,22.98385645,838,3,50,Semiarid,South Africa,
3641,-17.31071601,20.42985626,1124,2,90,Semiarid,Angola,
16793,-29.50750195,22.7520911,1222,7,198,Semiarid,South Africa,
2157,-16.36209507,32.5670839,427,1,134,Semiarid,Mozambique,
7788,-20.1627772,29.30754689,1242,3,180,Dry subhumid,Zimbabwe,
7203,-19.74020969,27.08610302,1006,1,270,Semiarid,Zimbabwe,
12647,-23.16306042,32.59106892,139,1,0,Semiarid,Mozambique,
16831,-29.62230664,23.45628046,1160,1,270,Semiarid,South Africa,
20060,-26.89960285,20.05876222,840,1,90,Arid,South Africa,
4553,-17.92570265,15.05694272,1109,1,270,Semiarid,Namibia,
5877,-18.78673785,22.64617973,975,0,0,Semiarid,Botswana,
18063,-32.87187235,26.98100014,471,8,8,Dry subhumid,South Africa,
1356,-15.743605,29.64845754,433,2,27,Semiarid,Zimbabwe,
19297,-24.54098624,16.40360716,1446,9,20,Arid,Namibia,
3967,-17.51930482,19.845592,1139,1,314,Semiarid,Angola,
15619,-26.46571656,21.69998424,986,2,209,Semiarid,Botswana,
20048,-26.89556043,18.30004056,923,6,48,Arid,Namibia,
15134,-25.47074256,23.4592449,1045,1,312,Semiarid,South Africa,
17232,-31.11692361,22.16297594,1351,1,0,Semiarid,South Africa,
7577,-20.05713533,21.24211294,1031,2,65,Semiarid,Botswana,
20617,-29.29244527,19.02632846,914,0,0,Arid,South Africa,
18753,-25.92969183,15.52828875,726,15,104,Hyperarid,Namibia,
16794,-29.50750195,22.86932125,985,4,0,Semiarid,South Africa,
16610,-28.82568065,24.63046836,1159,1,311,Semiarid,South Africa,
21272,-32.77135087,20.92788226,1076,6,22,Arid,South Africa,
10290,-21.87164237,19.25000897,1503,1,270,Semiarid,Namibia,
456,-11.6971438,14.03879217,325,4,333,Semiarid,Angola,
16686,-29.05286458,25.68661764,1284,4,60,Dry subhumid,South Africa,
6435,-19.20445446,19.25728532,1204,1,270,Semiarid,Namibia,
4529,-17.9135754,12.25446853,815,10,249,Semiarid,Namibia,
16020,-27.23997451,31.54974184,643,12,10,Dry subhumid,Swaziland,
9820,-21.55363876,28.25759599,849,2,180,Semiarid,Zimbabwe,
17074,-30.53966621,22.86851276,1115,3,311,Semiarid,South Africa,
14726,-24.91827866,21.35071926,1055,1,180,Semiarid,Botswana,
8898,-21.01033767,17.96613676,1388,1,133,Semiarid,Namibia,
9521,-21.3226819,34.8068534,66,1,47,Dry subhumid,Mozambique,
8022,-20.37837287,22.64429327,937,0,0,Semiarid,Botswana,
17407,-31.58234076,22.74993515,1349,2,0,Semiarid,South Africa,
12719,-23.27570916,18.89535409,1319,1,270,Semiarid,Namibia,
6508,-19.20930536,27.78678895,1014,3,227,Semiarid,Zimbabwe,
16501,-28.48584797,24.1610088,1079,1,229,Semiarid,South Africa,
18356,-33.46395195,27.09903876,95,6,144,Dry subhumid,South Africa,
21320,-33.36235249,20.77966023,822,2,329,Arid,South Africa,
17878,-32.51883444,26.62796223,930,14,327,Dry subhumid,South Africa,
13217,-23.59667721,17.1382494,1409,0,0,Semiarid,Namibia,
2649,-16.68629705,26.14960934,1134,4,345,Dry subhumid,Zambia,
4959,-18.15504254,25.33277125,1056,1,0,Dry subhumid,Botswana,
19110,-23.86832775,20.3581707,1199,2,331,Arid,Botswana,
3779,-17.40692558,16.92723514,1151,3,134,Semiarid,Namibia,
10926,-22.19826981,28.84374671,572,3,0,Semiarid,Botswana,
12837,-23.26816331,33.64506224,60,2,209,Dry subhumid,Mozambique,
12740,-23.28136854,22.28990789,1167,4,165,Semiarid,Botswana,
9967,-21.66305356,24.51458569,979,0,0,Semiarid,Botswana,
3193,-16.99837178,28.25058913,554,6,90,Dry subhumid,Zimbabwe,
20023,-26.76081313,20.35224182,873,2,209,Arid,South Africa,
592,-12.70316708,40.2414812,80,1,270,Dry subhumid,Mozambique,
20318,-28.01504093,17.85672196,643,5,220,Arid,Namibia,
2272,-16.47743875,24.1655902,1071,2,0,Dry subhumid,Zambia,
21093,-31.30368336,18.58058442,230,4,218,Arid,South Africa,
2126,-16.37017991,28.94992758,929,14,123,Dry subhumid,Zimbabwe,
18651,-19.66798515,13.3057669,569,0,0,Hyperarid,Namibia,
18865,-20.34818948,14.22824687,580,11,119,Arid,Namibia,
4255,-17.72277323,17.15953947,1145,1,134,Semiarid,Namibia,
4602,-17.94133334,20.77885175,1048,1,270,Semiarid,Angola,
3137,-16.99837178,21.71426746,1036,1,134,Semiarid,Angola,
13543,-23.6271301,46.40859529,1163,15,225,Dry subhumid,Madagascar,
8427,-20.68775266,17.26572034,1398,2,0,Semiarid,Namibia,
7921,-20.27111403,28.02178822,1345,3,47,Semiarid,Zimbabwe,
2724,-16.76957088,14.36218568,1195,5,328,Dry subhumid,Angola,
10315,-21.87676277,22.1748337,1074,3,200,Semiarid,Botswana,
5587,-18.57680157,24.98242829,1035,4,195,Dry subhumid,Botswana,
13196,-23.42393118,44.65041262,406,2,295,Semiarid,Madagascar,
14499,-24.5824884,31.77611729,326,3,253,Dry subhumid,South Africa,
11596,-22.6267662,19.36508316,1408,1,227,Semiarid,Namibia,
20380,-28.29747126,18.00251853,779,1,180,Arid,Namibia,
8070,-20.37729489,28.25570952,1392,4,270,Semiarid,Zimbabwe,
16828,-29.62203715,23.10405103,1006,4,311,Semiarid,South Africa,
4592,-17.93917738,19.61113171,1117,1,226,Semiarid,Namibia,
8471,-20.69799345,22.41010248,950,4,270,Semiarid,Botswana,
7925,-20.27030554,28.48936133,1388,1,313,Dry subhumid,Zimbabwe,
20119,-27.17313985,17.71281185,836,5,220,Arid,Namibia,
14961,-25.12713696,33.30091765,10,2,331,Dry subhumid,Mozambique,
10832,-22.19126295,17.8451337,1634,3,47,Semiarid,Namibia,
19508,-25.09722306,19.03764724,1101,1,90,Arid,Namibia,
12925,-23.39105284,23.57755302,1080,1,180,Semiarid,Botswana,
1710,-16.04516944,33.84933913,378,8,153,Semiarid,Mozambique,
16516,-28.48584797,25.92107793,1302,4,330,Dry subhumid,South Africa,
14110,-24.26152035,21.82044832,1114,0,0,Semiarid,Botswana,
20986,-30.73100736,21.66548894,1203,10,322,Arid,South Africa,
14981,-25.2494875,22.40471258,1026,1,228,Semiarid,Botswana,
17755,-32.28410466,26.5101931,1853,4,164,Dry subhumid,South Africa,
8924,-21.01680554,21.00657468,1101,2,0,Semiarid,Botswana,
17114,-30.65581838,24.16020031,1261,6,210,Semiarid,South Africa,
1804,-16.16239958,28.24924165,1154,7,309,Dry subhumid,Zambia,
10724,-22.09289742,26.85433768,1253,2,332,Semiarid,Botswana,
1880,-16.25564471,16.69843424,1177,1,314,Dry subhumid,Angola,
8188,-20.48590121,24.51485519,916,5,192,Semiarid,Botswana,
1664,-16.05783568,28.48262396,780,23,236,Dry subhumid,Zambia,
18943,-22.09370591,15.38949904,1016,3,133,Arid,Namibia,
16977,-30.08071693,25.5693875,1459,1,90,Dry subhumid,South Africa,
4973,-18.15450356,26.9677949,711,1,46,Semiarid,Zimbabwe,
11594,-22.62622721,19.13116186,1493,4,313,Semiarid,Namibia,
1415,-15.85167232,24.86600663,1171,1,0,Dry subhumid,Zambia,
